,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
201,306.75,306.75,14.384419530996947,14.384419530996947,14.384419530996947,14.384419530996947,14.384419530996947,14.384419530996947,14.384419530996947
202,6.25,6.25,20.898997181068772,20.898997181068772,20.898997181068772,20.898997181068772,20.898997181068772,20.898997181068772,20.898997181068772
203,9.0,9.0,33.520984241487795,33.520984241487795,33.520984241487795,33.520984241487795,33.520984241487795,33.520984241487795,33.520984241487795
204,62.5,62.5,-22.584770503761323,-22.584770503761323,-22.584770503761323,-22.584770503761323,-22.584770503761323,-22.584770503761323,-22.584770503761323
205,203.5,203.5,-47.284906787524335,-47.284906787524335,-47.284906787524335,-47.284906787524335,-47.284906787524335,-47.284906787524335,-47.284906787524335
206,50.5,50.5,0.81402359973199,0.81402359973199,0.81402359973199,0.81402359973199,0.81402359973199,0.81402359973199,0.81402359973199
207,122.25,122.25,16.13129782893637,16.13129782893637,16.13129782893637,16.13129782893637,16.13129782893637,16.13129782893637,16.13129782893637
208,32.25,32.25,47.50106108848937,47.50106108848937,47.50106108848937,47.50106108848937,47.50106108848937,47.50106108848937,47.50106108848937
209,204.5,204.5,30.324078022759434,30.324078022759434,30.324078022759434,30.324078022759434,30.324078022759434,30.324078022759434,30.324078022759434
210,79.0,79.0,43.64246365774504,43.64246365774504,43.64246365774504,43.64246365774504,43.64246365774504,43.64246365774504,43.64246365774504
211,127.25,127.25,-55.32234429571528,-55.32234429571528,-55.32234429571528,-55.32234429571528,-55.32234429571528,-55.32234429571528,-55.32234429571528
212,6.0,6.0,71.5650767661759,71.5650767661759,71.5650767661759,71.5650767661759,71.5650767661759,71.5650767661759,71.5650767661759
213,75.25,75.25,-21.563415305051976,-21.563415305051976,-21.563415305051976,-21.563415305051976,-21.563415305051976,-21.563415305051976,-21.563415305051976
214,22.5,22.5,-7.55542356980703,-7.55542356980703,-7.55542356980703,-7.55542356980703,-7.55542356980703,-7.55542356980703,-7.55542356980703
215,81.75,81.75,32.13359606544262,32.13359606544262,32.13359606544262,32.13359606544262,32.13359606544262,32.13359606544262,32.13359606544262
216,249.75,249.75,-59.105181441700005,-59.105181441700005,-59.105181441700005,-59.105181441700005,-59.105181441700005,-59.105181441700005,-59.105181441700005
217,56.0,56.0,55.71926241565759,55.71926241565759,55.71926241565759,55.71926241565759,55.71926241565759,55.71926241565759,55.71926241565759
218,113.25,113.25,47.10666563980691,47.10666563980691,47.10666563980691,47.10666563980691,47.10666563980691,47.10666563980691,47.10666563980691
219,299.75,299.75,19.438806954981906,19.438806954981906,19.438806954981906,19.438806954981906,19.438806954981906,19.438806954981906,19.438806954981906
220,232.75,232.75,46.482941046809096,46.482941046809096,46.482941046809096,46.482941046809096,46.482941046809096,46.482941046809096,46.482941046809096
221,4.5,4.5,90.00003218077504,90.00003218077504,90.00003218077504,90.00003218077504,90.00003218077504,90.00003218077504,90.00003218077504
222,79.25,79.25,7.131202787765734,7.131202787765734,7.131202787765734,7.131202787765734,7.131202787765734,7.131202787765734,7.131202787765734
223,4.5,4.5,-23.109445880672464,-23.109445880672464,-23.109445880672464,-23.109445880672464,-23.109445880672464,-23.109445880672464,-23.109445880672464
224,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,124.5,124.5,40.06065841463393,40.06065841463393,40.06065841463393,40.06065841463393,40.06065841463393,40.06065841463393,40.06065841463393
226,319.25,319.25,10.543757132031024,10.543757132031024,10.543757132031024,10.543757132031024,10.543757132031024,10.543757132031024,10.543757132031024
227,3.75,3.75,45.00001609038752,45.00001609038752,45.00001609038752,45.00001609038752,45.00001609038752,45.00001609038752,45.00001609038752
228,39.25,39.25,-67.56973093675512,-67.56973093675512,-67.56973093675512,-67.56973093675512,-67.56973093675512,-67.56973093675512,-67.56973093675512
229,35.25,35.25,-2.897789105039823,-2.897789105039823,-2.897789105039823,-2.897789105039823,-2.897789105039823,-2.897789105039823,-2.897789105039823
230,127.0,127.0,43.20039434852184,43.20039434852184,43.20039434852184,43.20039434852184,43.20039434852184,43.20039434852184,43.20039434852184
231,15.5,15.5,-87.54371828995087,-87.54371828995087,-87.54371828995087,-87.54371828995087,-87.54371828995087,-87.54371828995087,-87.54371828995087
232,84.0,84.0,-56.607755525556485,-56.607755525556485,-56.607755525556485,-56.607755525556485,-56.607755525556485,-56.607755525556485,-56.607755525556485
233,39.75,39.75,-83.09066528577925,-83.09066528577925,-83.09066528577925,-83.09066528577925,-83.09066528577925,-83.09066528577925,-83.09066528577925
234,27.5,27.5,16.680191350337946,16.680191350337946,16.680191350337946,16.680191350337946,16.680191350337946,16.680191350337946,16.680191350337946
235,240.5,240.5,-20.68561671466334,-20.68561671466334,-20.68561671466334,-20.68561671466334,-20.68561671466334,-20.68561671466334,-20.68561671466334
236,14.25,14.25,58.0942284446629,58.0942284446629,58.0942284446629,58.0942284446629,58.0942284446629,58.0942284446629,58.0942284446629
237,7.5,7.5,-31.65847883284923,-31.65847883284923,-31.65847883284923,-31.65847883284923,-31.65847883284923,-31.65847883284923,-31.65847883284923
238,74.0,74.0,-17.871331872956556,-17.871331872956556,-17.871331872956556,-17.871331872956556,-17.871331872956556,-17.871331872956556,-17.871331872956556
239,23.25,23.25,75.08999056674344,75.08999056674344,75.08999056674344,75.08999056674344,75.08999056674344,75.08999056674344,75.08999056674344
240,11.0,11.0,-59.79335012331146,-59.79335012331146,-59.79335012331146,-59.79335012331146,-59.79335012331146,-59.79335012331146,-59.79335012331146
241,155.25,155.25,31.668882534454536,31.668882534454536,31.668882534454536,31.668882534454536,31.668882534454536,31.668882534454536,31.668882534454536
242,165.0,165.0,-42.97139726535918,-42.97139726535918,-42.97139726535918,-42.97139726535918,-42.97139726535918,-42.97139726535918,-42.97139726535918
243,44.0,44.0,-71.50072122817868,-71.50072122817868,-71.50072122817868,-71.50072122817868,-71.50072122817868,-71.50072122817868,-71.50072122817868
244,92.75,92.75,-53.88966479671976,-53.88966479671976,-53.88966479671976,-53.88966479671976,-53.88966479671976,-53.88966479671976,-53.88966479671976
245,246.0,246.0,-23.831184946460635,-23.831184946460635,-23.831184946460635,-23.831184946460635,-23.831184946460635,-23.831184946460635,-23.831184946460635
246,132.0,132.0,-71.81227548264367,-71.81227548264367,-71.81227548264367,-71.81227548264367,-71.81227548264367,-71.81227548264367,-71.81227548264367
247,11.25,11.25,24.36340183630552,24.36340183630552,24.36340183630552,24.36340183630552,24.36340183630552,24.36340183630552,24.36340183630552
248,29.25,29.25,62.13712801775912,62.13712801775912,62.13712801775912,62.13712801775912,62.13712801775912,62.13712801775912,62.13712801775912
249,70.25,70.25,88.60676047494619,88.60676047494619,88.60676047494619,88.60676047494619,88.60676047494619,88.60676047494619,88.60676047494619
250,2.25,2.25,45.00001609038752,45.00001609038752,45.00001609038752,45.00001609038752,45.00001609038752,45.00001609038752,45.00001609038752
251,144.25,144.25,-33.3985227856119,-33.3985227856119,-33.3985227856119,-33.3985227856119,-33.3985227856119,-33.3985227856119,-33.3985227856119
252,16.25,16.25,5.874465810013157,5.874465810013157,5.874465810013157,5.874465810013157,5.874465810013157,5.874465810013157,5.874465810013157
253,13.25,13.25,-68.19547257648715,-68.19547257648715,-68.19547257648715,-68.19547257648715,-68.19547257648715,-68.19547257648715,-68.19547257648715
254,90.5,90.5,44.91487107091662,44.91487107091662,44.91487107091662,44.91487107091662,44.91487107091662,44.91487107091662,44.91487107091662
255,113.25,113.25,-68.50675866748408,-68.50675866748408,-68.50675866748408,-68.50675866748408,-68.50675866748408,-68.50675866748408,-68.50675866748408
256,142.75,142.75,62.80925701951267,62.80925701951267,62.80925701951267,62.80925701951267,62.80925701951267,62.80925701951267,62.80925701951267
257,88.75,88.75,-52.797995789630434,-52.797995789630434,-52.797995789630434,-52.797995789630434,-52.797995789630434,-52.797995789630434,-52.797995789630434
258,12.75,12.75,-76.6212818244444,-76.6212818244444,-76.6212818244444,-76.6212818244444,-76.6212818244444,-76.6212818244444,-76.6212818244444
259,43.5,43.5,-3.703138299100236,-3.703138299100236,-3.703138299100236,-3.703138299100236,-3.703138299100236,-3.703138299100236,-3.703138299100236
260,40.0,40.0,65.57420582708355,65.57420582708355,65.57420582708355,65.57420582708355,65.57420582708355,65.57420582708355,65.57420582708355
261,15.0,15.0,2.1440447517894876,2.1440447517894876,2.1440447517894876,2.1440447517894876,2.1440447517894876,2.1440447517894876,2.1440447517894876
262,46.75,46.75,-53.43794647471541,-53.43794647471541,-53.43794647471541,-53.43794647471541,-53.43794647471541,-53.43794647471541,-53.43794647471541
263,23.25,23.25,-48.05700307701204,-48.05700307701204,-48.05700307701204,-48.05700307701204,-48.05700307701204,-48.05700307701204,-48.05700307701204
264,33.75,33.75,-45.79123234475471,-45.79123234475471,-45.79123234475471,-45.79123234475471,-45.79123234475471,-45.79123234475471,-45.79123234475471
265,17.5,17.5,-88.62089610419775,-88.62089610419775,-88.62089610419775,-88.62089610419775,-88.62089610419775,-88.62089610419775,-88.62089610419775
266,254.75,254.75,72.01716929397668,72.01716929397668,72.01716929397668,72.01716929397668,72.01716929397668,72.01716929397668,72.01716929397668
267,27.25,27.25,71.75348478209636,71.75348478209636,71.75348478209636,71.75348478209636,71.75348478209636,71.75348478209636,71.75348478209636
268,13.25,13.25,2.309514654408803,2.309514654408803,2.309514654408803,2.309514654408803,2.309514654408803,2.309514654408803,2.309514654408803
269,204.0,204.0,-83.85133126896092,-83.85133126896092,-83.85133126896092,-83.85133126896092,-83.85133126896092,-83.85133126896092,-83.85133126896092
270,185.75,185.75,83.10496428006033,83.10496428006033,83.10496428006033,83.10496428006033,83.10496428006033,83.10496428006033,83.10496428006033
271,46.5,46.5,-49.21730068823138,-49.21730068823138,-49.21730068823138,-49.21730068823138,-49.21730068823138,-49.21730068823138,-49.21730068823138
272,84.5,84.5,65.41012440899068,65.41012440899068,65.41012440899068,65.41012440899068,65.41012440899068,65.41012440899068,65.41012440899068
273,3.0,3.0,90.00003218077504,90.00003218077504,90.00003218077504,90.00003218077504,90.00003218077504,90.00003218077504,90.00003218077504
274,9.75,9.75,-71.96698029563082,-71.96698029563082,-71.96698029563082,-71.96698029563082,-71.96698029563082,-71.96698029563082,-71.96698029563082
275,57.25,57.25,-53.58324342645969,-53.58324342645969,-53.58324342645969,-53.58324342645969,-53.58324342645969,-53.58324342645969,-53.58324342645969
276,9.25,9.25,-68.22257270040103,-68.22257270040103,-68.22257270040103,-68.22257270040103,-68.22257270040103,-68.22257270040103,-68.22257270040103
277,101.75,101.75,-84.46526968791885,-84.46526968791885,-84.46526968791885,-84.46526968791885,-84.46526968791885,-84.46526968791885,-84.46526968791885
278,113.75,113.75,83.00747211913495,83.00747211913495,83.00747211913495,83.00747211913495,83.00747211913495,83.00747211913495,83.00747211913495
279,141.25,141.25,89.52604741276717,89.52604741276717,89.52604741276717,89.52604741276717,89.52604741276717,89.52604741276717,89.52604741276717
280,11.5,11.5,-60.01758182618804,-60.01758182618804,-60.01758182618804,-60.01758182618804,-60.01758182618804,-60.01758182618804,-60.01758182618804
281,28.75,28.75,15.139795341499385,15.139795341499385,15.139795341499385,15.139795341499385,15.139795341499385,15.139795341499385,15.139795341499385
282,99.25,99.25,-88.55104268743696,-88.55104268743696,-88.55104268743696,-88.55104268743696,-88.55104268743696,-88.55104268743696,-88.55104268743696
283,49.0,49.0,-4.29758415231729,-4.29758415231729,-4.29758415231729,-4.29758415231729,-4.29758415231729,-4.29758415231729,-4.29758415231729
284,115.5,115.5,85.43980491474152,85.43980491474152,85.43980491474152,85.43980491474152,85.43980491474152,85.43980491474152,85.43980491474152
285,41.25,41.25,54.98330610782332,54.98330610782332,54.98330610782332,54.98330610782332,54.98330610782332,54.98330610782332,54.98330610782332
286,36.5,36.5,5.842089679988079,5.842089679988079,5.842089679988079,5.842089679988079,5.842089679988079,5.842089679988079,5.842089679988079
287,68.5,68.5,86.69454320413763,86.69454320413763,86.69454320413763,86.69454320413763,86.69454320413763,86.69454320413763,86.69454320413763
288,22.25,22.25,44.57405640562706,44.57405640562706,44.57405640562706,44.57405640562706,44.57405640562706,44.57405640562706,44.57405640562706
289,21.0,21.0,18.17625196530406,18.17625196530406,18.17625196530406,18.17625196530406,18.17625196530406,18.17625196530406,18.17625196530406
290,58.5,58.5,84.90558627263714,84.90558627263714,84.90558627263714,84.90558627263714,84.90558627263714,84.90558627263714,84.90558627263714
291,14.0,14.0,-84.94200480865317,-84.94200480865317,-84.94200480865317,-84.94200480865317,-84.94200480865317,-84.94200480865317,-84.94200480865317
292,13.75,13.75,85.18820086021191,85.18820086021191,85.18820086021191,85.18820086021191,85.18820086021191,85.18820086021191,85.18820086021191
293,7.75,7.75,-83.45737245244483,-83.45737245244483,-83.45737245244483,-83.45737245244483,-83.45737245244483,-83.45737245244483,-83.45737245244483
294,7.0,7.0,-72.37602300565396,-72.37602300565396,-72.37602300565396,-72.37602300565396,-72.37602300565396,-72.37602300565396,-72.37602300565396
295,8.75,8.75,-84.16166117770652,-84.16166117770652,-84.16166117770652,-84.16166117770652,-84.16166117770652,-84.16166117770652,-84.16166117770652
296,8.5,8.5,-88.28677713622746,-88.28677713622746,-88.28677713622746,-88.28677713622746,-88.28677713622746,-88.28677713622746,-88.28677713622746
